BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.14,3,-30.93,2591.81,0,0
3.15,3,-30.93,2591.81,0,0
3.15,3,-30.93,2591.81,0,0
3.16,3,-30.93,2591.81,0,0
3.16,3,-30.93,2591.81,0,0
3.14,3,-30.93,2591.81,0,0
3.15,3,-30.93,2591.81,0,0
3.17,3,-30.93,2591.81,0,0
3.16,3,-30.93,2591.81,0,0
3.15,1,-30.93,2591.81,0,0
3.16,1,-30.93,2591.81,0,0
3.16,3,-27.98,2597.7,0.51,1.12
3.17,3,-27.98,2597.7,0,0.01
3.17,3,-27.98,2597.7,0,0
3.16,3,-27.98,2597.7,0,0
3.13,4,-138.43,2469.59,-162.38,-192.49
3.14,4,-141.37,2323.8,84.78,-112
3.15,4,-35.34,2217.77,107.78,-105.27
3.14,4,70.69,2111.74,110.21,-109.09
3.17,0,153.15,2113.21,79.95,64.39
3.15,0,210.58,2064.62,53.94,-67.45
3.15,0,265.07,1989.51,57.67,-77.26
3.14,0,251.82,1996.87,-3.31,2.24
3.15,0,251.82,1996.87,-0.03,0.02
3.15,0,219.42,2021.91,-64.11,48.1
3.16,0,141.37,2088.18,-77.66,67.57
3.16,0,134.01,2094.07,60.23,-53
3.15,0,213.53,2024.85,80.18,-71.11
3.15,0,304.83,1943.86,94.1,-89.42
3.16,2,326.92,1921.77,3.07,-2.87
3.15,3,329.87,1926.19,0.22,0.07
3.16,3,329.87,1926.19,0,0
3.16,3,329.87,1926.19,0,0
3.14,3,329.87,1926.19,0,0
3.04,4,323.98,1918.83,-8.11,-7.8
3.15,4,166.41,1720.02,-151.77,-204.36
3.15,4,268.02,1611.05,101.22,-103.55
3.15,4,372.57,1503.55,104.86,-108.69
3.14,0,471.24,1401.94,96.24,-101.09
3.14,0,403.5,1326.83,-74.55,-79.05
3.17,0,332.81,1247.31,-64.07,-79.05
3.15,0,262.13,1163.37,-74.4,-87.68
3.15,0,185.55,1164.84,-77.92,60.24
3.15,0,114.86,1235.53,-76.54,72.54
3.15,0,120.75,1226.69,62.23,-62.97
3.15,0,194.39,1148.64,70.77,-75.79
3.14,0,272.43,1161.9,89.46,68.47
3.14,0,363.74,1244.37,89.37,78.69
3.15,0,441.79,1319.47,70.74,73.64
3.14,0,509.53,1394.57,70.39,74.96
3.15,0,578.74,1469.68,65.85,77.83
3.13,0,652.37,1552.14,72.32,81.92
3.15,0,646.48,1550.67,-54.27,-51.56
3.15,0,580.21,1487.35,-70.57,-60.64
3.16,0,505.11,1412.24,-84.37,-84.51
3.14,0,412.33,1320.94,-94.85,-94.4
3.14,0,419.7,1322.41,81.08,64.3
3.14,0,521.31,1403.41,101.91,81.16
3.16,0,530.14,1397.52,-47.64,-57.82
3.14,0,459.46,1306.22,-71,-90.66
3.14,0,396.14,1226.69,-57.91,-72.39
3.15,0,338.7,1151.59,-57.03,-75.5
3.15,0,284.22,1057.34,-56.25,-107.62
3.14,0,225.31,948.37,-61.5,-110.59
3.14,1,185.55,870.32,-20.45,-43.1
3.16,2,185.55,870.32,-0.15,-0.32
3.15,1,215,890.94,4.29,3.85
3.16,1,215,890.94,0.03,0.03
3.15,2,215,892.41,0,0.88
3.14,2,215,892.41,0,0.01
3.14,2,215,892.41,0,0
3.15,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.15,2,215,892.41,0,0
3.15,2,215,892.41,0,0
3.15,2,215,892.41,0,0
3.15,2,215,892.41,0,0
3.15,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.13,2,215,892.41,0,0
3.13,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,0,215,892.41,0,0
3.14,1,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.13,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.13,2,215,892.41,0,0
3.13,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.15,2,215,892.41,0,0
3.14,2,215,892.41,0,0
3.15,3,215,892.41,0,0
3.14,3,215,892.41,0,0
3.14,3,215,892.41,0,0
3.14,3,215,892.41,0,0
3.11,4,104.56,755.45,-156.27,-198.6
3.15,4,134.01,618.5,89.81,-110.67
3.14,4,235.62,512.47,101.02,-105.74
3.14,4,338.7,407.92,102.15,-103.72
3.14,0,316.61,430.01,-74.11,73.36
3.15,0,228.26,428.53,-91.02,-59.77
3.14,0,135.48,353.43,-88.18,-74.15
3.14,0,132.54,270.96,56.33,-87.03
3.14,0,198.8,182.61,62.67,-85.33
3.14,0,189.97,110.45,-51.36,-64.05
3.14,0,126.65,45.65,-63.33,-64.51
3.13,0,132.54,51.54,59.51,58.88
3.13,0,206.17,123.7,70.62,71.53
3.14,0,281.27,191.44,77.89,69.12
3.13,0,356.37,262.13,75.4,70.15
3.13,0,435.9,343.12,84.48,92.45
3.14,0,527.2,446.2,91.22,104.74
3.15,0,544.87,518.36,-29.65,49.17
3.14,0,499.22,564.01,-51.54,53.07
3.14,0,512.47,617.03,56.13,57.05
3.14,0,575.8,672.99,60.41,56.92
3.14,0,568.43,745.15,-44.96,80.7
3.15,0,502.16,832.03,-68.98,86.27
3.14,0,435.9,896.83,-63.42,53
3.14,1,390.24,932.17,-14.07,10.32
3.13,2,399.08,941.01,21.62,20.14
3.15,2,478.6,1016.11,77.52,75.41
3.14,2,555.18,1089.74,75,72.99
3.14,2,633.23,1167.79,81.81,78.34
3.14,2,708.33,1253.2,74.47,89.66
3.15,3,765.76,1332.72,36.48,59.56
3.15,3,765.76,1332.72,0.3,0.43
3.15,3,765.76,1332.72,0,0
3.14,3,765.76,1332.72,0,0
3.14,3,765.76,1332.72,0,0
3.13,0,765.76,1332.72,0,0
3.13,0,848.23,1404.88,96.91,85.72
3.14,0,945.42,1493.24,97.5,90.22
3.13,0,1042.62,1577.18,99.58,82.02
3.14,0,1139.81,1658.17,96.7,80.04
3.15,0,1209.02,1599.27,61.79,-77.62
3.15,0,1270.87,1513.85,65.45,-91.19
3.15,0,1207.55,1428.44,-79.91,-85.25
3.14,1,1120.67,1340.09,-84.5,-91.35
3.15,1,1077.96,1294.43,-53.44,-54.23
3.14,2,1077.96,1294.43,-0.44,-0.43
3.15,1,1154.54,1315.05,27.61,7.35
3.14,2,1166.32,1320.94,31.42,13.71
3.16,3,1253.2,1381.32,79.53,63.27
3.15,3,1251.73,1381.32,0.61,0.54
3.14,3,1251.73,1381.32,0,0
3.15,3,1251.73,1381.32,0,0
3.02,4,1245.84,1373.96,-7.74,-10.28
3.14,4,1085.32,1181.04,-149.53,-191.42
3.14,4,1182.52,1075.01,94.3,-101.12
3.14,4,1290.02,973.4,107.9,-102.48
3.14,0,1390.15,868.85,99.32,-103.71
3.14,0,1438.75,818.78,48.24,-52.11
3.16,0,1507.96,907.13,73.57,93.59
3.15,0,1560.98,979.29,34.06,51.68
3.14,0,1659.64,918.92,102.69,-66.12
3.13,0,1669.95,896.83,1.76,-8.39
3.14,0,1669.95,896.83,0.01,-0.06
3.14,0,1669.95,896.83,0,-0
3.13,0,1677.32,854.12,15.92,-61.19
3.15,0,1721.49,795.22,15.96,-20.42
3.14,1,1721.49,795.22,0.12,-0.15
3.14,0,1725.91,809.94,-28.89,-31.85
3.13,1,1717.08,799.63,-0.92,-1.03
3.14,2,1731.8,836.45,33.29,80.96
3.14,1,1737.69,858.54,0.7,2.7
3.15,2,1737.69,858.54,0.01,0.02
3.14,2,1737.69,858.54,0,0
3.14,2,1737.69,858.54,0,0
3.14,2,1737.69,858.54,0,0
3.14,2,1737.69,858.54,0,0
3.14,2,1737.69,858.54,0,0
3.14,2,1737.69,858.54,0,0
3.14,2,1737.69,858.54,0,0
3.13,2,1737.69,858.54,0,0
3.14,2,1737.69,858.54,0,0
3.15,2,1737.69,858.54,0,0
3.13,2,1737.69,858.54,0,0
3.14,3,1737.69,858.54,0,0
3.14,3,1737.69,858.54,0,0
3.14,3,1737.69,858.54,0,0
3.14,3,1737.69,858.54,0,0
2.98,4,1730.33,852.65,-8.97,-7.55
3.14,4,1569.81,670.04,-173.44,-186.35
3.14,4,1477.04,765.76,-87.14,95.25
3.14,4,1387.21,862.96,-89.4,96.03
3.13,0,1304.74,952.79,-80.08,87.94
3.13,0,1329.78,967.51,-32.73,-38.56
3.14,0,1251.73,873.26,-78.81,-96.24
3.12,0,1209.02,779.02,14.28,-97.63
3.13,0,1253.2,717.17,41.79,-62.94
3.14,0,1285.6,649.43,-1.21,-64.26
3.14,0,1244.37,578.74,-42.11,-72.31
3.14,0,1200.19,509.53,-43.1,-69.23
3.13,0,1160.43,440.31,-41.79,-69.57
3.14,0,1153.06,404.97,34.59,17.65
3.14,1,1160.43,415.28,0.9,0.98
3.14,2,1222.28,437.37,72.55,35.58
3.14,2,1222.28,438.84,0.54,0.41
3.13,2,1222.28,438.84,0,0
3.13,2,1222.28,438.84,0,0
3.13,2,1222.28,438.84,0,0
3.12,2,1222.28,438.84,0,0
3.14,2,1222.28,438.84,0,0
3.13,2,1222.28,438.84,0,0
3.13,2,1222.28,438.84,0,0
3.13,2,1222.28,438.84,0,0
3.13,2,1225.22,457.99,5.21,22.93
3.14,2,1225.22,457.99,0.04,0.18
3.14,2,1225.22,457.99,0,0
3.14,2,1225.22,457.99,0,0
3.13,2,1225.22,457.99,0,0
3.13,2,1225.22,457.99,0,0
3.14,2,1225.22,457.99,0,0
3.14,2,1225.22,457.99,0,0
3.13,2,1225.22,457.99,0,0
3.13,2,1225.22,457.99,0,0
3.13,2,1225.22,457.99,0,0
3.14,3,1225.22,457.99,0,0
3.15,3,1225.22,457.99,0,0
3.14,3,1225.22,457.99,0,0
3.14,3,1225.22,457.99,0,0
3.07,4,1111.83,322.5,-153.85,-187.19
3.13,4,1051.45,368.16,-73.22,79.42
3.12,4,986.66,456.51,-70.85,93.2
3.14,4,917.44,541.92,-71.26,84.62
3.13,0,938.06,515.42,55.21,-69.74
3.14,0,988.13,452.09,38.88,-38.05
3.14,0,943.95,525.73,-34.33,69.1
3.13,0,943.95,528.67,-0.27,0.88
3.13,0,943.95,528.67,-0,0.01
3.14,0,943.95,528.67,-0,0
3.13,0,921.86,494.8,-4.85,-8.77
3.14,0,921.86,494.8,-0.04,-0.06
3.14,0,963.09,572.85,25.59,61.21
3.13,0,1007.27,655.32,25.91,61.73
3.12,0,1007.27,655.32,0.19,0.48
3.12,0,1007.27,655.32,0,0
3.14,0,1038.2,577.27,45.67,-81.48
3.13,0,1085.32,493.33,45.75,-83.58
3.14,0,1077.96,540.45,-0.31,42.33
3.14,0,1077.96,566.96,-0,8.46
3.13,0,1110.36,491.86,35.46,-79.15
3.14,0,1145.7,422.64,34.96,-50.64
3.14,1,1147.17,431.48,0.36,0.17
3.13,2,1235.53,446.2,131.07,11.49
3.13,2,1285.6,460.93,8.06,4.52
3.14,2,1285.6,460.93,0.07,0.04
3.13,2,1285.6,460.93,0,0
3.13,2,1285.6,460.93,0,0
3.14,1,1285.6,460.93,0,0
3.13,2,1285.6,460.93,0,0
3.14,3,1288.54,460.93,2.52,0
3.13,3,1288.54,460.93,0.02,0
3.14,3,1288.54,460.93,0,0
3.14,3,1288.54,460.93,0,0
3.1,4,1241.42,403.5,-106.82,-132.09
3.13,4,1086.79,301.89,-121.88,19.78
3.13,4,995.49,396.14,-88.64,93.48
3.13,4,908.61,487.44,-84.19,89.21
3.12,0,829.09,577.27,-65.15,84.22
3.14,0,774.6,656.79,-56.85,80.83
3.13,0,784.91,699.5,39.71,14.19
3.13,0,792.27,699.5,1.16,0.11
3.12,0,764.29,699.5,-46.32,0
3.13,0,709.8,706.86,-62.68,9.26
3.13,0,681.82,721.58,-4.37,3.57
3.12,0,681.82,721.58,-0.03,0.03
3.14,0,686.24,717.17,2.63,-2.23
3.13,0,686.24,717.17,0.02,-0.02
3.13,0,642.06,672.99,-75.48,-81.35
3.13,0,612.61,656.79,-4.72,-2.33
3.13,0,649.43,695.08,64.03,67.23
3.13,0,678.88,724.53,5.13,4.79
3.13,0,650.9,684.77,-46.46,-65.33
3.13,0,619.97,652.37,-9.16,-7.16
3.13,0,652.37,647.95,53.96,-12.81
3.12,0,717.17,600.83,68.87,-64.5
3.13,0,695.08,624.39,-40.16,40.17
3.12,0,640.59,681.82,-55.94,60.34
3.13,1,658.26,742.2,63.74,63.16
3.13,0,658.26,742.2,0.51,0.48
3.14,0,619.97,777.54,-73.88,72.06
3.13,1,608.19,789.33,-1.57,1.6
3.14,3,612.61,793.74,0.89,0.99
3.13,3,612.61,793.74,0.01,0.01
3.14,3,612.61,793.74,0,0
3.13,3,612.61,793.74,0,0
2.97,4,531.62,737.78,-88.92,-36.04
3.13,4,468.29,796.69,-76.09,85.59
3.13,4,393.19,889.46,-78.4,92.61
3.13,4,376.99,913.03,-2.17,3.07
3.13,0,376.99,913.03,-0.02,0.02
3.11,0,379.94,908.61,5.36,-4.9
3.13,0,449.15,851.18,72.61,-57.56
3.13,0,518.36,799.63,71.16,-50.78
3.13,0,536.03,837.92,2.45,5.86
3.13,0,533.09,837.92,-3.88,0.05
3.12,0,533.09,837.92,-0.12,0
3.13,0,533.09,834.98,-0,-3.7
3.14,1,503.64,770.18,-14.37,-28.01
3.13,1,503.64,770.18,-0.12,-0.23
3.14,2,590.52,802.58,104.15,40.56
3.12,2,597.88,814.36,1.58,1.31
3.13,2,597.88,814.36,0.01,0.01
3.13,2,597.88,814.36,0,0
3.12,2,597.88,814.36,0,0
3.13,2,597.88,814.36,0,0
3.12,2,597.88,814.36,0,0
3.13,2,597.88,814.36,0,0
3.13,2,597.88,814.36,0,0
3.13,2,597.88,827.61,0,17.92
3.12,2,597.88,827.61,0,0.14
3.13,0,597.88,827.61,0,0
3.12,0,553.71,770.18,-54.83,-63
3.12,0,538.98,752.51,-2.1,-2.72
3.14,0,538.98,752.51,-0.02,-0.02
3.13,0,538.98,752.51,-0,-0
3.12,0,575.8,811.41,29.92,64.88
3.13,0,575.8,812.89,0.26,0.7
3.12,0,572.85,817.3,-0.37,1.29
3.13,0,572.85,817.3,-0,0.01
3.13,1,572.85,817.3,-0,0
3.12,2,578.74,858.54,1.78,16.01
3.12,2,578.74,858.54,0.01,0.11
3.12,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.13,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.13,2,578.74,858.54,0,0
3.13,2,578.74,858.54,0,0
3.13,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.11,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.12,2,578.74,858.54,0,0
3.13,2,578.74,858.54,0,0
3.13,0,577.27,858.54,-2.68,0
3.13,0,577.27,858.54,-0.06,0
3.13,0,577.27,858.54,-0,0
3.13,0,577.27,858.54,-0,0
3.13,0,577.27,858.54,-0,0
3.12,0,564.01,823.2,-26.22,-51.76
3.13,0,564.01,823.2,-0.24,-0.43
3.12,0,564.01,823.2,-0,-0.4
3.12,0,564.01,823.2,-0,0.02
3.13,0,564.01,842.34,-0,21.29
3.12,0,564.01,842.34,-0,0.15
3.13,0,564.01,842.34,-0,0
3.12,0,564.01,842.34,-0,0
3.11,0,556.65,829.09,-4.56,-5.82
3.13,0,556.65,829.09,-0.03,-0.04
3.12,0,578.74,817.3,32.55,-21.84
3.12,0,603.77,777.54,4.87,-7.68
3.13,0,603.77,777.54,0.03,-0.06
3.11,0,603.77,777.54,0,-0
3.12,0,605.25,780.49,0.45,0.8
3.12,0,605.25,780.49,0,0.01
3.13,0,597.88,780.49,-2.85,0
3.11,0,597.88,780.49,-0.02,0
3.12,0,602.3,774.6,1.44,-1.92
3.13,0,602.3,774.6,0.01,-0.01
3.13,0,577.27,804.05,-26.3,28.71
3.12,0,577.27,804.05,-0.2,0.22
3.13,0,634.7,848.23,83.88,73.04
3.12,0,670.04,890.94,7.26,10.86
3.11,0,661.21,893.88,-3.82,1.63
3.12,0,661.21,893.88,-0.03,0.01
3.12,0,645.01,858.54,-23.22,-44.43
3.13,0,645.01,855.59,-0.17,-0.59
3.12,0,664.15,840.87,15.01,-11.67
3.12,0,664.15,840.87,0.12,-0.09
3.13,0,664.15,840.87,0,-0
3.13,0,664.15,840.87,0,-0
3.12,0,624.39,801.11,-65.24,-75.14
3.11,0,564.01,728.95,-37.7,-50.78
3.11,0,602.3,703.91,46.91,-34.41
3.13,0,602.3,703.91,0.36,-0.25
3.13,0,602.3,705.39,0,0.39
3.12,0,602.3,705.39,0,0
3.13,0,581.69,705.39,-17.9,0
3.13,0,581.69,705.39,-0.14,0
3.12,0,581.69,708.33,-0,6.17
3.13,0,581.69,717.17,-0,21.74
3.12,0,618.5,668.57,52.76,-74.17
3.12,0,622.92,665.62,0.84,-0.89
3.13,0,622.92,665.62,0.01,-0.01
3.12,0,622.92,665.62,0,-0
3.12,0,622.92,665.62,0,-0
3.11,0,622.92,665.62,0,-0
3.12,0,627.34,681.82,3.22,9.15
3.12,0,627.34,681.82,0.02,0.07
3.11,0,627.34,681.82,0,0
3.11,0,627.34,681.82,0,0
3.12,0,627.34,681.82,0,0
3.13,0,627.34,681.82,0,0
3.12,0,615.56,667.1,-6.61,-6.84
3.13,0,615.56,667.1,-0.05,-0.05
3.11,0,615.56,667.1,-0,-0
3.12,0,615.56,667.1,-0,-0
3.12,0,621.45,667.1,2.15,-0
3.12,0,621.45,667.1,0.02,-0
3.12,0,615.56,667.1,-2.04,-0
3.11,0,615.56,667.1,-0.01,-0
3.11,0,615.56,667.1,-0,-0
3.11,0,615.56,667.1,-0,-0
3.11,0,637.65,678.88,11.25,4.59
3.12,0,637.65,678.88,0.08,0.03
3.13,0,617.03,661.21,-11.43,-7.97
3.11,0,617.03,661.21,-0.08,-0.06
3.12,0,636.17,678.88,12.33,8.04
3.12,0,636.17,678.88,0.09,0.06
3.13,0,631.75,678.88,-1.41,0
3.12,0,631.75,678.88,-0.01,0
3.12,0,671.52,637.65,57.37,-56.17
3.11,0,706.86,606.72,8.27,-7.14
