BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
2.91,5,1203.13,1525.64,85.6,-67.43
2.92,5,1142.75,1543.31,-86.51,37.44
2.93,5,1061.76,1586.01,-93.36,38.29
2.93,5,1045.56,1572.76,-1.96,-20.65
2.92,5,1045.56,1565.4,-0.01,-1.09
2.93,5,1045.56,1580.12,-0,13.88
2.92,5,1045.56,1580.12,-0,0.09
2.93,5,1073.54,1580.12,36.08,0
2.93,5,1114.77,1580.12,40.88,0
2.93,5,1088.27,1580.12,-35.99,0
2.92,5,1047.03,1580.12,-35.82,0
2.92,5,1047.03,1580.12,-0.25,0
2.93,5,1047.03,1580.12,-0,0
2.93,5,1047.03,1647.86,-0,84.15
2.92,5,1047.03,1736.22,-0,84.51
2.93,5,1047.03,1792.18,-0,50.54
2.93,5,1047.03,1840.78,-0,43.34
2.93,5,1047.03,1849.61,-0,1.05
2.92,5,1047.03,1849.61,-0,0.01
2.92,5,1083.85,1849.61,48.03,0
2.92,5,1113.3,1849.61,11.73,0
2.91,5,1113.3,1849.61,0.09,0
2.92,5,1113.3,1849.61,0,0
2.92,5,1113.3,1849.61,0,0
2.92,5,1113.3,1849.61,0,0
2.92,5,1041.14,1849.61,-89.04,0
2.92,5,957.2,1849.61,-91.43,0
2.92,5,980.77,1812.8,52.35,-47.64
2.92,5,1033.78,1767.15,44.08,-47.04
2.92,5,1036.73,1761.26,0.62,-0.83
2.92,5,1036.73,1761.26,0,-0.01
2.92,5,1036.73,1759.78,0,-0.17
2.92,5,1036.73,1759.78,0,-0
2.92,5,989.6,1771.56,-63.46,4.14
2.91,5,946.9,1771.56,-17.32,0.03
2.92,5,945.42,1764.2,-2.29,-3.41
2.92,5,945.42,1764.2,-0.02,-0.02
2.92,5,945.42,1762.73,-0,-4.09
2.92,5,945.42,1752.42,-0,-1.53
2.92,5,945.42,1780.4,-0,29.71
2.92,5,945.42,1820.16,-0,38.84
2.92,5,948.37,1803.96,0.5,-20.35
2.92,5,948.37,1775.98,0,-27.88
2.92,5,885.05,1770.09,-86.32,-0.69
2.9,5,799.63,1770.09,-89.64,-0
2.92,9,756.93,1770.09,-9.84,-0
2.92,6,777.54,1798.07,50.74,71.32
2.92,6,933.64,1948.28,173.2,135.49
2.91,6,1061.76,2063.14,91.59,100.29
2.91,6,1128.03,2172.12,32.22,100.57
2.87,6,1128.03,2214.82,0.23,11.73
2.87,6,1128.03,2214.82,0,0.08
2.86,6,1128.03,2214.82,0,0
2.89,6,1128.03,2214.82,0,0
2.89,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.84,6,1128.03,2214.82,0,0
2.85,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.88,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.9,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.88,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.88,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.84,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.89,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.88,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.85,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.88,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.85,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.88,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.85,6,1128.03,2214.82,0,0
2.87,6,1128.03,2214.82,0,0
2.86,6,1128.03,2214.82,0,0
2.85,6,1128.03,2214.82,0,0
2.84,6,1128.03,2214.82,0,0
2.91,6,1128.03,2325.27,0,119.93
2.9,6,1128.03,2448.97,0,124.18
2.9,6,1128.03,2571.2,0,121.5
2.9,6,1128.03,2694.9,0,122.16
2.9,6,1128.03,2821.54,0,125.64
