BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.1,0,-1415.19,-453.57,-111.3,-112.02
3.09,0,-1365.12,-425.59,103.27,74.43
3.09,0,-1263.51,-344.59,109.63,81.13
3.09,0,-1144.23,-406.44,122.3,-107.66
3.09,1,-1024.94,-508.05,94.32,-77.34
3.09,3,-1011.69,-500.69,34.36,16.94
3.09,1,-1033.78,-522.78,-17.47,-17.57
3.1,0,-1033.78,-522.78,-0.13,-0.13
3.09,0,-1048.51,-512.47,-35.56,25.27
3.09,0,-1161.9,-438.84,-119.49,74.29
3.09,0,-1267.93,-385.83,-97.95,18.43
3.09,0,-1373.96,-478.6,-94.45,-90.3
3.09,0,-1449.06,-547.82,-21.35,-36.81
3.09,0,-1428.44,-536.03,1.58,0.67
3.1,0,-1428.44,-536.03,0.01,0.01
3.09,0,-1518.27,-472.71,-114.62,73.89
3.09,0,-1631.66,-397.61,-118.88,75.44
3.09,0,-1547.73,-472.71,120.45,-104.18
3.09,0,-1429.92,-578.74,109.6,-103.94
3.09,1,-1350.39,-538.98,33.2,32.75
3.09,0,-1245.84,-478.6,129.62,77.66
3.09,1,-1135.39,-416.75,57.5,30.47
3.09,3,-1132.45,-412.33,2.48,3.88
3.09,3,-1122.14,-407.92,0.7,0.44
3.09,0,-1080.9,-376.99,96.06,68.52
3.1,1,-1052.92,-354.9,3.57,2.72
3.09,0,-1052.92,-354.9,0.03,0.02
3.09,1,-973.4,-415.28,98.56,-82.71
3.1,0,-968.98,-421.17,1.18,-1.1
3.1,0,-892.41,-372.57,132.41,82.93
3.09,0,-759.87,-281.27,130.22,91.97
3.1,0,-631.75,-279.8,124.23,-62.63
3.09,0,-513.94,-356.37,124.57,-77.2
3.09,0,-537.51,-338.7,-115.69,81.66
3.1,0,-686.24,-238.56,-156.32,100.42
3.09,0,-821.72,-147.26,-125.64,85.34
3.09,0,-949.84,-63.32,-132.46,85.09
3.09,0,-1076.49,13.25,-122.96,71.37
3.09,0,-1211.97,83.94,-134.66,70.57
3.09,0,-1340.09,170.82,-125.08,95.79
3.1,0,-1450.53,266.54,-105.28,97.72
3.09,0,-1428.44,363.74,119.3,93.53
3.09,0,-1270.87,457.99,161.67,95.13
3.09,1,-1254.67,462.4,-86.47,-71.57
3.1,0,-1254.67,462.4,-0.74,-0.64
3.09,0,-1288.54,427.06,-78.36,-81.42
3.09,0,-1413.72,313.67,-128.18,-112.45
3.09,0,-1450.53,262.13,66.41,22.98
3.09,0,-1320.94,334.29,127.07,70.08
3.09,0,-1183.99,418.22,149.86,99.39
3.09,0,-1045.56,527.2,133.05,106.7
3.09,0,-915.97,564.01,117.63,-50.14
3.09,0,-820.25,460.93,104.89,-105.84
3.08,0,-709.8,365.21,139.14,-83.62
3.09,0,-565.49,287.16,146.22,-78.8
3.08,0,-424.12,210.58,140.33,-73.81
3.09,0,-287.16,139.9,137.35,-69.92
3.09,0,-163.46,120.75,110.92,44.56
3.09,0,-75.1,203.22,95.8,82.67
3.09,1,-66.27,287.16,-79.53,85.22
3.09,0,-76.58,293.05,-1.49,1.16
3.09,0,-63.32,282.74,31.45,-26.34
3.09,0,29.45,204.69,103.02,-76.51
3.1,0,129.59,123.7,119.6,-86.87
3.09,0,275.38,14.73,154.62,-109.58
3.09,0,402.03,-89.83,93.48,-98.53
3.09,0,309.25,-160.52,-79.65,-71.7
3.09,0,238.56,-232.67,-35.75,-75.72
3.09,0,337.23,-322.5,87.97,-90.62
3.08,0,438.84,-387.3,93.68,-25.95
3.09,0,549.29,-290.11,109.66,95.86
3.09,0,627.34,-220.89,37.86,31.41
3.09,0,496.27,-326.92,-125.23,-106.22
3.08,0,357.85,-434.42,-142.23,-106.91
3.09,0,209.11,-543.4,-141.06,-109.36
3.09,0,54.49,-627.34,-155.03,-49.25
3.09,0,-86.88,-538.98,-136.79,85.25
3.09,0,-200.28,-472.71,-70.13,36.71
3.09,0,-82.47,-556.65,121.21,-83.65
3.09,1,17.67,-628.81,83.09,-55.91
3.09,0,-29.45,-605.25,-6.15,2.81
3.09,0,-29.45,-605.25,-0.04,0.02
3.09,0,-114.86,-664.15,-117.31,-79.7
3.09,0,-164.93,-700.97,-10.27,-7.49
3.09,1,-157.57,-709.8,2.44,-2.99
3.08,0,-157.57,-709.8,0.02,-0.02
3.1,0,-157.57,-709.8,0,-0
3.09,0,-297.47,-637.65,-148.44,77.46
3.09,1,-323.98,-625.86,-3.44,1.59
3.09,0,-323.98,-625.86,-0.03,0.01
3.09,0,-406.44,-555.18,-117.18,92.61
3.09,0,-522.78,-457.99,-122.97,98.49
3.09,0,-531.62,-415.28,1.37,9.35
3.1,0,-531.62,-415.28,0.01,0.07
3.09,0,-487.44,-456.51,84.63,-70.42
3.09,0,-393.19,-536.03,95.37,-80.14
3.09,0,-265.07,-513.94,151.61,92.08
3.09,0,-117.81,-403.5,145.3,108.62
3.09,1,-122.23,-298.94,-126.83,105.78
3.1,0,-122.23,-298.94,-1.08,0.87
3.09,0,-150.21,-275.38,-64.68,53.28
3.09,0,-242.98,-204.69,-97.48,71.8
3.09,0,-251.82,-134.01,90.01,71.57
3.09,0,-100.14,-61.85,153.84,72.4
3.09,0,44.18,13.25,131.52,78.73
3.09,0,172.3,94.25,127.79,82.27
3.09,0,223.84,173.77,-49.75,74.89
3.09,0,108.97,245.93,-108.21,72.69
3.09,0,64.8,325.45,56.56,85.95
3.09,0,197.33,416.75,136.66,92.51
3.09,0,329.87,440.31,133.35,-63.27
3.08,0,481.55,322.5,153.72,-116.85
3.09,0,530.14,216.48,-66.77,-91.06
3.09,0,390.24,138.43,-132.79,-78.38
3.08,0,318.09,60.38,24.41,-76.51
3.09,0,409.39,-14.73,94.02,-74.36
3.09,0,424.12,-38.29,-69.33,42.52
3.09,0,309.25,45.65,-113.27,83.7
3.08,0,272.43,75.1,74.09,-40.49
3.07,0,413.81,-7.36,144.6,-80.91
3.09,0,547.82,-97.19,128.12,-100.3
3.09,0,677.41,-201.75,133.66,-104.38
3.09,0,799.63,-301.89,118.88,-92.97
3.09,0,923.33,-388.77,122.11,-84.86
3.09,0,1052.92,-484.49,135.22,-105.55
3.08,0,1178.1,-593.47,121.11,-109.15
3.09,0,1301.8,-630.28,112.56,51.84
3.09,0,1410.77,-521.31,113,109.34
3.08,0,1441.7,-415.28,-60.03,100.88
3.09,0,1316.52,-315.14,-123.61,100.38
3.09,0,1264.98,-282.74,43.01,-53.71
3.09,0,1373.96,-387.3,97.27,-103.21
3.09,0,1478.51,-427.06,92.09,45.74
3.08,0,1569.81,-328.39,82.74,97.36
3.08,0,1686.15,-291.58,138.3,-40.15
