BatteryLevel,State,DistanceL,DistanceR,SpeedLExp,SpeedRExp,SpeedLBuff,SpeedRBuff,OutputL,OutputR,ExpectedL,ExpectedR,stallCntL,stallCntR,stuckL,stuckR,freeCntL,freeCntR,maxStallL,maxStallR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.17,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,0,-1.47,-1.47,-0,-0,0,-0,1.03,1.03,299.78,299.78,0,0,0,0,0,0,0,0
3.19,0,-1.47,-1.47,-0,-0,0,-0,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.18,0,-1.47,-1.47,-0,-0,0,-0,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.12,0,-1.47,-1.47,-0,-0,0,-0,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.11,0,-1.47,-1.47,-0,-0,0,-0,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.06,0,0,-0,0.41,0.41,13.91,13.91,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.03,0,1.47,2.95,1.47,1.74,27.49,41.23,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.04,0,4.42,4.42,3.42,3.81,55.25,55.25,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.05,0,4.42,5.89,5.45,6.1,54.95,68.69,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.04,0,8.84,7.36,8.89,9.37,94.21,80.75,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.04,0,11.78,11.78,13.79,13.86,120.61,120.61,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.05,0,14.73,13.25,21.28,20.68,161.25,134.37,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.04,0,17.67,17.67,27.4,26.42,205.24,190.58,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.06,0,23.56,22.09,42.79,40.61,248.22,233.62,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.07,0,25.03,23.56,49.43,46.73,276.49,247.39,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.08,0,29.45,26.51,58.56,54.83,291.72,262.54,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.09,0,30.93,27.98,67.91,63.02,292.33,263.1,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.09,0,30.93,30.93,75.7,70.6,269.38,269.38,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.1,0,35.34,33.87,85.75,80.62,295.74,267.58,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.11,0,38.29,36.82,96.24,92.93,289.52,304,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.11,0,41.23,39.76,104.27,99.18,305.06,305.06,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.09,0,45.65,44.18,117.93,112.64,303.57,303.57,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.11,0,48.6,47.12,125.44,120.51,305.27,291.52,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.12,0,51.54,50.07,136.15,131.22,305.81,305.81,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.12,0,54.49,53.01,142.63,138.18,291.07,305.63,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.14,0,58.9,55.96,150.69,146.18,304.55,304.55,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.14,0,63.32,58.9,158.31,153.45,320.18,305.63,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.13,0,66.27,61.85,167.91,161.27,343.76,298.92,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.13,0,67.74,63.32,171.47,164.07,338.53,305.91,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.12,0,72.16,67.74,181.72,172.78,336.59,321.95,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.12,0,73.63,69.21,186.46,176.91,337.32,307.99,1.03,1.03,299.78,299.78,1,1,0,0,0,0,0,0
3.1,0,75.1,73.63,193.77,185.16,296.12,296.12,1.03,1.03,299.78,299.78,1,2,0,0,0,0,0,0
3.08,0,78.05,76.58,196.83,188.47,296.86,296.86,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.06,0,80.99,76.58,201.68,192.91,288.94,261.42,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.03,0,80.99,76.58,204.97,195.43,261.97,234.4,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.01,0,80.99,76.58,206.86,196.57,235.42,207.72,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3,0,82.47,76.58,207.36,196.51,203.43,178.44,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.01,0,82.47,75.1,206.53,195.25,175.01,145.84,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.03,0,79.52,73.63,201.68,190.51,113.2,99.05,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.02,0,76.58,72.16,195.42,184.24,56.67,42.5,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.02,0,75.1,69.21,187.38,175.61,29.56,-14.78,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.03,0,72.16,67.74,180.27,167.41,-14.35,-43.05,-1.07,-1.07,-260.75,-260.75,2,2,0,0,0,0,0,0
3.03,0,70.69,64.8,166.7,152.2,-90.49,-135.74,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.04,0,67.74,61.85,155.1,140.43,-134.29,-149.21,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.06,0,66.27,60.38,146.08,131.41,-164.96,-179.95,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.07,0,61.85,55.96,123.96,109.42,-209.36,-209.36,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.06,0,58.9,53.01,106.48,92.65,-244.18,-244.18,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.05,0,58.9,53.01,89.94,76.93,-228.68,-228.68,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.07,0,58.9,51.54,78.36,65.43,-206.35,-221.09,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.06,0,54.49,48.6,60.72,47.97,-220.87,-235.59,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.08,0,53.01,47.12,54.95,42.31,-236.81,-236.81,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.09,0,48.6,41.23,35.04,22.4,-253.74,-253.74,-0.98,-0.98,-220.62,-220.62,3,3,0,0,0,0,0,0
3.1,0,45.65,39.76,23.92,11.35,-263.56,-263.56,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.11,0,41.23,35.34,7.55,-4.58,-263.48,-263.48,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.14,0,38.29,32.4,-5.7,-17.37,-263.92,-263.92,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.16,0,35.34,29.45,-18.26,-29.51,-264.3,-264.3,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.17,0,32.4,26.51,-30.08,-41.05,-262.54,-262.54,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.17,0,29.45,23.56,-42.77,-53.5,-295.96,-295.96,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.18,0,26.51,20.62,-56.41,-66.47,-313.47,-313.47,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.19,0,22.09,16.2,-69.4,-78.68,-327.11,-312.24,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.19,0,20.62,13.25,-83.94,-92.23,-315.3,-315.3,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.19,0,17.67,10.31,-93,-100.67,-300.34,-315.36,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.2,0,13.25,7.36,-103.87,-111.03,-315.7,-315.7,-0.85,-0.85,-212.35,-212.35,3,3,0,0,1,1,0,0
3.19,0,10.31,4.42,-113.9,-120.56,-313.76,-301.66,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.19,0,7.36,1.47,-126.96,-132.87,-298.53,-298.53,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.19,0,7.36,1.47,-126.96,-132.87,-298.53,-298.53,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.2,0,2.95,-1.47,-139.36,-144.38,-293.83,-279.14,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.19,0,1.47,-4.42,-143.49,-148.22,-290.08,-290.08,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.19,0,-1.47,-7.36,-150.11,-154.61,-274.08,-274.08,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.19,0,-4.42,-10.31,-156.1,-160.25,-274.18,-274.18,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.2,0,-7.36,-13.25,-161.52,-165.32,-275.41,-275.41,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.2,0,-8.84,-14.73,-166.58,-170.05,-259.87,-259.87,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.2,0,-11.78,-17.67,-170.84,-174.01,-259.99,-259.99,-0.72,-0.72,-210.73,-210.73,4,4,0,0,1,1,0,0
3.2,0,-13.25,-19.14,-174.07,-177.11,-245.02,-245.02,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.2,0,-16.2,-22.09,-177.49,-180.24,-240.23,-240.23,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.2,0,-19.14,-25.03,-180.73,-183.49,-254.81,-254.81,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.2,0,-20.62,-26.51,-184.3,-186.36,-245.75,-245.75,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.2,0,-22.09,-27.98,-186.5,-188.6,-238.91,-238.91,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.2,0,-23.56,-30.93,-187.92,-190.37,-222.22,-232.07,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.19,0,-26.51,-32.4,-189.87,-192.75,-220.9,-221.39,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.19,0,-27.98,-33.87,-191.02,-194.19,-205.66,-205.66,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.18,0,-30.93,-36.82,-192.08,-195.38,-220.69,-220.69,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.18,0,-32.4,-38.29,-192.92,-196.35,-205.7,-205.7,-0.62,-0.62,-180.71,-180.71,5,5,0,0,1,1,0,0
3.18,0,-33.87,-41.23,-193.4,-196.96,-203.62,-219.29,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.19,0,-36.82,-42.71,-193.98,-197.66,-195.02,-210.02,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.19,0,-38.29,-44.18,-193.97,-197.63,-186.99,-202.57,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.19,0,-39.76,-47.12,-194.12,-198.05,-198.88,-214.18,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.18,0,-42.71,-48.6,-194.74,-198.77,-212.11,-196.96,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.19,0,-44.18,-51.54,-195.1,-198.94,-195.46,-210.5,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.19,0,-45.65,-51.54,-195.24,-198.88,-194.43,-179.48,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.2,0,-48.6,-54.49,-194.98,-198.38,-186.58,-200.93,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.2,0,-50.07,-57.43,-194.32,-198.09,-193.77,-193.77,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.2,0,-50.07,-57.43,-194.16,-198.04,-178.52,-193.39,-0.52,-0.52,-146.19,-146.19,5,5,0,0,2,2,0,0
3.19,0,-51.54,-58.9,-193.81,-197.54,-187.47,-173.05,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.19,0,-54.49,-60.38,-192.54,-196.02,-176.74,-176.74,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.19,0,-55.96,-61.85,-191.76,-195.26,-176.77,-176.77,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.2,0,-57.43,-63.32,-190.41,-194.15,-176.91,-162.17,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.19,0,-58.9,-66.27,-188.37,-191.59,-161.25,-161.25,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.19,0,-58.9,-66.27,-187.3,-190.57,-148.44,-148.44,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.19,0,-60.38,-67.74,-185.49,-188.6,-147.3,-162.02,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.18,0,-61.85,-67.74,-182.86,-186.07,-147.18,-132.46,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.19,0,-61.85,-69.21,-181.04,-184.27,-134.35,-134.35,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.18,0,-63.32,-70.69,-178.73,-181.66,-120.82,-135.92,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.18,0,-64.8,-72.16,-176.01,-179.53,-122.61,-137.93,-0.41,-0.41,-119.72,-119.72,5,6,0,1,3,2,0,0
3.18,0,-64.8,-72.16,-172.98,-176.78,-105.04,-120.05,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,0,-66.27,-73.63,-170.11,-174.02,-106.92,-106.92,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,0,-67.74,-75.1,-166.81,-171.42,-107.31,-122.64,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,0,-67.74,-76.58,-163.61,-168.73,-90.54,-120.72,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.17,0,-67.74,-78.05,-161.29,-167.1,-86.78,-115.71,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.17,0,-69.21,-78.05,-157.23,-163.97,-87.45,-102.03,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.16,0,-69.21,-78.05,-154.35,-161.38,-84.15,-98.18,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.17,0,-70.69,-79.52,-151.45,-159.04,-84.56,-98.66,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,0,-70.69,-80.99,-147.79,-156.26,-71.61,-100.25,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,0,-72.16,-80.99,-145.31,-153.87,-85.03,-85.03,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-72.16,-82.47,-140.91,-150.06,-70.38,-99,-0.31,-0.31,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-73.63,-82.47,-138.29,-147.77,-70.64,-84.76,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.2,5,-73.63,-83.94,-135.56,-145.49,-68.2,-81.84,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-73.63,-83.94,-132.77,-142.97,-54.53,-81.8,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-73.63,-83.94,-128.25,-139.06,-58.43,-58.43,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-73.63,-83.94,-124.32,-135.02,-42.27,-56.37,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-70.69,-82.47,-114.98,-126.32,0,-29.22,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,5,-70.69,-80.99,-113.83,-125.21,0,-14.5,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,5,-70.69,-80.99,-109.35,-120.69,0,-0,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,5,-67.74,-79.52,-102.57,-114.35,43.08,14.36,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-67.74,-78.05,-96.81,-108.84,43.75,29.16,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-66.27,-76.58,-87.33,-99.64,72.52,58.02,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-64.8,-75.1,-78.68,-90.67,90.13,90.13,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-63.32,-73.63,-71.52,-83.18,119.26,104.35,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-60.38,-72.16,-62.04,-73.42,133.65,118.8,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-60.38,-70.69,-52.45,-63.7,133.49,133.49,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,5,-58.9,-69.21,-42.83,-53.67,135.48,135.48,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-55.96,-67.74,-33.43,-44.03,148.72,148.72,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-54.49,-66.27,-24.16,-34.69,163.29,148.44,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-53.01,-63.32,-15.39,-25.4,149.15,164.06,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.19,5,-51.54,-61.85,-5.38,-14.94,148.55,163.41,0.6,0.6,-87.47,-87.47,0,6,0,1,0,3,0,0
3.18,5,-50.07,-60.38,1.27,-8.06,163.2,163.2,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-47.12,-58.9,9.32,0.15,178.37,163.5,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-45.65,-57.43,14.06,4.88,171.53,157.24,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.2,5,-44.18,-54.49,21.77,12.76,171.48,171.48,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-42.71,-53.01,29.07,20.64,171.32,171.32,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.2,5,-39.76,-51.54,37.67,29.59,185.3,171.05,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-38.29,-48.6,43.23,35.47,171.78,186.09,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-36.82,-48.6,50.06,42.4,171.55,171.55,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.18,5,-33.87,-45.65,56.7,49.41,185.35,185.35,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-32.4,-44.18,61.84,54.57,188.55,188.55,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-30.93,-42.71,68.13,62.31,185.49,185.49,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-27.98,-39.76,75.36,68.43,200.22,185.92,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.19,5,-26.51,-38.29,81.03,74.14,197.47,182.28,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.18,5,-25.03,-36.82,86.38,79.53,182.22,182.22,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.18,5,-22.09,-35.34,91.72,84.33,195.62,180.57,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.18,5,-22.09,-33.87,93.79,86.09,195.72,180.67,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
3.18,5,-19.14,-32.4,98.06,90.1,204.56,189.95,0.6,0.6,174.66,172.86,0,0,0,0,1,0,0,0
