BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
2.91,5,683.3,-216.48,-58.54,-50.69
2.9,5,630.28,-268.02,-37.63,-45.51
2.9,5,624.39,-337.23,-0.72,-64.5
2.9,5,624.39,-409.39,-0.01,-69.93
2.9,5,624.39,-419.7,-0,-1.27
2.89,5,624.39,-419.7,-0,-0.01
2.89,5,603.77,-425.59,-8.5,-0.82
2.89,5,603.77,-425.59,-0.06,-0.01
2.89,5,689.19,-425.59,108.27,-0
2.9,5,799.63,-425.59,117.65,-0
2.89,5,815.83,-493.33,2.15,-80.6
2.89,5,815.83,-572.85,0.01,-82.59
2.9,5,815.83,-566.96,0,1.34
2.91,5,815.83,-566.96,0,0.01
2.91,9,815.83,-568.43,0,-0.54
2.9,5,815.83,-568.43,0,-0
2.89,5,815.83,-568.43,0,-0
2.9,9,815.83,-568.43,0,-0
2.9,5,815.83,-568.43,0,-0
2.89,9,815.83,-568.43,0,-0
2.9,9,815.83,-568.43,0,-0
2.9,6,961.62,-500.69,175.06,88.84
2.8,6,1108.88,-409.39,136.36,104.08
3.02,7,1130.97,-394.66,3.29,2.28
3.01,7,1130.97,-394.66,0.02,0.02
3.01,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.04,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.02,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.04,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
3.03,7,1130.97,-394.66,0,0
2.92,7,1130.97,-394.66,0,0
2.92,7,1130.97,-394.66,0,0
2.91,7,1130.97,-394.66,0,0
2.9,7,1130.97,-394.66,0,0
2.92,7,1130.97,-394.66,0,0
2.88,8,1054.4,-456.51,-155.05,-124.71
2.91,8,892.41,-511,-110.54,46
2.9,8,792.27,-434.42,-102.35,80
2.91,8,692.13,-357.85,-100.78,76.77
2.9,5,642.06,-318.09,-5.08,-1.19
2.91,5,642.06,-318.09,-0.04,-0.01
2.91,5,642.06,-318.09,-0,-0
2.9,5,642.06,-318.09,-0,-0
2.9,5,633.23,-303.36,-17.66,29.84
2.91,5,583.16,-254.76,-48.52,53.43
2.9,5,558.12,-226.78,-4.64,8.21
2.9,5,558.12,-226.78,-0.04,0.07
2.9,5,589.05,-226.78,70.93,0
2.9,5,672.99,-226.78,78.31,0
2.91,5,726,-201.75,2.88,55.32
2.9,5,683.3,-128.12,-49.58,77.28
2.91,5,684.77,-100.14,57.08,-19.75
2.91,5,771.65,-141.37,86.43,-41.48
2.91,5,830.56,-169.35,16.42,-9.43
