BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.06,8,-66.27,169.35,-230.36,-173.69
3.04,8,-163.46,142.84,-73.29,48.1
3.04,8,-195.86,206.17,-50.67,67.95
3.05,8,-222.37,222.37,-2.89,1.95
2.96,8,-256.24,189.97,-104.61,-81.81
2.9,8,-291.58,166.41,113.9,83.25
3.03,5,-387.3,67.74,15.02,-60.87
3.04,5,-434.42,142.84,-28.2,71.19
3.04,5,-434.42,201.75,-0.26,55.94
3.04,5,-434.42,200.28,-0,0.49
3.04,5,-434.42,200.28,-0,0
3.02,5,-434.42,200.28,-0,0
3.03,5,-434.42,200.28,-0,0
3.04,5,-407.92,200.28,4.27,0
3.05,5,-407.92,200.28,0.04,0
3.04,5,-407.92,200.28,0,0
3.02,5,-407.92,200.28,0,0
3.04,5,-407.92,201.75,0,0.09
3.03,5,-407.92,201.75,0,0
3.03,5,-437.37,238.56,-4.64,19.28
3.02,5,-437.37,238.56,-0.04,0.15
2.87,5,-419.7,238.56,34.36,0
2.93,5,-515.42,269.49,-163.91,56.39
3.03,5,-609.67,319.56,-145.31,-84.28
3.04,5,-612.61,282.74,39.07,-44.17
3.02,5,-642.06,285.69,-4.53,0.01
3.03,5,-642.06,285.69,-0.04,0
3.04,5,-603.77,256.24,7.8,-7.57
3.03,5,-603.77,256.24,0.07,-0.06
3.03,5,-706.86,192.91,-118.42,-68.22
3.03,5,-767.24,169.35,-24.1,-3.77
3.04,5,-767.24,169.35,-0.22,-0.03
3.04,5,-767.24,169.35,-0,-0
3.04,5,-767.24,169.35,-0,-0
3.02,5,-767.24,169.35,-0,-0
3.02,5,-712.75,145.79,14.07,-7.07
3.02,5,-712.75,145.79,0.12,-0.06
3.03,5,-712.75,148.73,0,0.21
3.04,5,-712.75,148.73,0,0
2.88,5,-861.48,204.69,-216.98,134.33
2.91,5,-843.81,394.66,-174.58,189.94
3.03,5,-904.19,356.37,-137.82,-96.36
3.04,5,-861.48,390.24,61.05,44.91
3.04,5,-889.46,350.48,-3.99,-33.77
3.02,5,-889.46,334.29,-0.03,-5.46
3.04,5,-805.52,390.24,94.59,59.03
3.02,5,-724.53,449.15,93.08,62.1
3.04,5,-779.02,452.09,-60.7,0.85
3.03,5,-789.33,452.09,-1.56,0.01
3.03,5,-700.97,394.66,86.21,-59.18
3.03,5,-611.14,337.23,98.28,-61.38
3.02,5,-712.75,259.18,-96.51,-81.12
3.03,5,-820.25,179.66,-94.67,-78.02
3.04,5,-885.05,201.75,-61.26,5.58
3.03,9,-886.52,201.75,-0.72,0.05
3.04,6,-861.48,217.95,60.96,37.49
3.03,6,-708.33,318.09,154.33,104.65
3.04,6,-562.54,421.17,143.44,99.24
3.03,6,-390.24,468.29,169.79,52.96
3.02,6,-207.64,536.03,175.37,69.34
3.03,6,-69.21,618.5,81.72,85.65
3.02,6,-45.65,692.13,4.93,63.47
3.16,7,33.87,756.93,74.06,54.58
3.16,7,33.87,756.93,0.62,0.46
3.16,7,33.87,756.93,0.01,0
3.16,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.15,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.18,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.18,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.18,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.18,7,33.87,756.93,0,0
3.18,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.17,7,33.87,756.93,0,0
3.16,7,33.87,756.93,0,0
3.15,7,33.87,756.93,0,0
3.18,7,33.87,756.93,0,0
3.05,7,33.87,756.93,0,0
3.04,7,33.87,756.93,0,0
3.06,7,33.87,756.93,0,0
3.04,7,33.87,756.93,0,0
3.06,7,33.87,756.93,0,0
3.05,7,33.87,756.93,0,0
3.02,8,-142.84,625.86,-225.93,-171.56
3.05,8,-381.41,446.2,-244.39,-181.68
3.05,8,-351.96,347.54,99.94,-83.94
3.05,8,-235.62,265.07,124.17,-84.79
3.05,8,-123.7,185.55,118.1,-77.15
3.04,8,-153.15,150.21,-157.36,-114.99
3.04,8,-189.97,128.12,-113.45,-91.27
