BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.11,7,4473.82,-1491.77,0,0
3.11,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.12,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.13,7,4473.82,-1491.77,0,0
3.01,7,4473.82,-1491.77,0,0
3.01,7,4473.82,-1491.77,0,0
3.01,7,4473.82,-1491.77,0,0
3.01,7,4473.82,-1491.77,0,0
2.86,8,4434.06,-1543.31,-85.48,-115.01
2.85,8,4247.04,-1755.36,-187.64,-217.13
3,8,4120.4,-1851.09,-73.69,32.83
3,8,4042.35,-1750.95,-82.5,104.73
2.99,8,4018.78,-1717.08,-3.19,4.94
2.83,8,4017.31,-1721.49,0.13,-1.49
2.87,8,3976.08,-1793.65,87.62,74.44
2.99,5,3911.28,-1905.57,-37.13,-100.75
2.99,5,3967.24,-1998.35,54.02,-89.57
3,9,3974.61,-2011.6,1.03,-1.79
3,6,4036.46,-1904.1,92.11,157.23
2.99,6,4163.1,-1767.15,135.4,129.74
2.97,6,4291.22,-1641.97,121.23,108.42
2.97,6,4401.67,-1587.49,112.6,47.78
3.12,7,4482.66,-1500.6,42.27,53.09
3.11,7,4482.66,-1500.6,0.32,0.4
3.11,7,4482.66,-1500.6,0,0
3.11,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.11,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.01,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.01,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.1,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.12,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.13,7,4482.66,-1500.6,0,0
3.01,7,4482.66,-1500.6,0,0
3.01,7,4482.66,-1500.6,0,0
3.01,7,4482.66,-1500.6,0,0
2.86,8,4444.37,-1552.14,-86.55,-114.5
2.85,8,4252.93,-1758.31,-190.76,-211.49
3,8,4130.7,-1851.09,-40.84,27.66
3,8,4130.7,-1773.04,-0.32,76.18
3,8,4130.7,-1697.93,-0,76.54
2.85,8,4176.35,-1594.85,120.25,149.8
2.87,8,4129.23,-1659.64,67.67,63.44
3,5,4065.91,-1750.95,-40.34,-68.43
3,5,4127.76,-1687.62,57.22,62
3,5,4124.81,-1724.44,-37.56,-88.41
3,9,4123.34,-1809.85,-0.45,-82.91
2.84,9,4135.12,-1801.02,-43.42,-53.32
2.88,9,4141.01,-1812.8,115.74,102.85
3,9,4090.94,-1874.65,-15.45,-14.27
2.99,6,4194.03,-1759.78,125.37,131.39
2.99,6,4320.67,-1624.3,128.08,136.46
2.91,6,4445.84,-1538.89,120.7,57.49
2.86,6,4526.84,-1459.37,45.71,85.07
3.12,7,4532.73,-1443.17,0.9,2.08
3.11,7,4532.73,-1443.17,0.01,0.02
3.11,7,4532.73,-1443.17,0,0
3.11,7,4532.73,-1443.17,0,0
3.11,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.11,7,4532.73,-1443.17,0,0
3.1,7,4532.73,-1443.17,0,0
3.09,7,4532.73,-1443.17,0,0
3.1,7,4532.73,-1443.17,0,0
3,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.12,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.13,7,4532.73,-1443.17,0,0
3.01,7,4532.73,-1443.17,0,0
3.01,7,4532.73,-1443.17,0,0
3.01,7,4532.73,-1443.17,0,0
2.86,8,4453.21,-1535.94,-144.73,-172.46
2.85,8,4269.13,-1755.36,-192.32,-220.63
3,8,4226.42,-1917.35,60.69,-119.12
3,8,4322.14,-2026.33,94.41,-108.23
3,8,4422.28,-2135.3,97.23,-109.02
2.84,8,4481.19,-2176.53,-30.23,-56.34
2.84,8,4466.46,-2204.51,46.4,47.24
3,5,4422.28,-2266.36,30,32.93
3,5,4490.02,-2200.1,56.96,41.25
2.99,5,4525.37,-2294.34,29.18,-91.12
2.99,5,4565.13,-2363.56,37.56,-29.21
3,9,4571.02,-2351.78,0.78,0.75
2.96,6,4671.16,-2285.51,145.03,98.14
2.99,6,4818.42,-2157.39,135.38,133.81
2.99,6,4952.43,-2023.38,137.6,136.04
2.98,6,5073.18,-1905.57,101.09,102.37
2.85,6,5074.65,-1871.7,1.11,24.12
3.11,7,5076.13,-1814.27,1.81,52.04
3.11,7,5076.13,-1814.27,0.01,0.39
3.11,7,5076.13,-1814.27,0,0
3.11,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.11,7,5076.13,-1814.27,0,0
3.11,7,5076.13,-1814.27,0,0
3,7,5076.13,-1814.27,0,0
3.01,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3.12,7,5076.13,-1814.27,0,0
3,8,5076.13,-1814.27,0,0
2.85,8,4914.14,-2004.24,-189.55,-217.94
2.84,8,4718.28,-2217.77,-193.94,-215.9
3,8,4625.5,-2141.19,-80.43,94.43
3,8,4545.98,-2044,-77.74,98.3
3,8,4467.93,-1946.81,-70.75,96.23
2.99,8,4437.01,-1983.62,-94.28,-130.22
2.99,8,4410.5,-2020.44,-97.4,-129.85
2.99,5,4420.81,-2010.13,31.87,51.69
2.99,5,4432.59,-2070.51,1.82,-58.95
2.99,5,4432.59,-2126.47,0.01,-56.69
2.99,5,4425.23,-2085.23,-2.04,34.54
2.99,5,4426.7,-2044,0.66,46.92
2.99,5,4481.19,-2119.1,54.97,-72.21
2.99,5,4531.26,-2191.26,50.97,-70.68
2.98,5,4590.16,-2089.65,59.89,100.84
2.99,5,4656.43,-1989.51,65.05,101.77
2.98,5,4718.28,-1899.68,61.89,90.75
2.99,5,4775.71,-1818.69,59,79.93
2.99,5,4733.01,-1912.94,-41.99,-96.87
2.99,5,4693.24,-2010.13,-39.46,-98.58
2.98,5,4700.61,-2092.6,0.36,-80.7
2.99,5,4700.61,-2164.75,0,-72.36
2.99,9,4693.24,-2152.97,-0.44,0.31
2.95,6,4790.44,-2095.54,150.74,93.45
2.98,6,4937.7,-1963,137.11,139.57
2.98,6,5073.18,-1824.58,138.17,136.32
2.83,6,5182.16,-1721.49,57.85,98.62
2.89,6,5205.72,-1643.45,45.98,94.44
2.93,6,5205.72,-1594.85,0.34,57.7
3.1,7,5205.72,-1580.12,0,1.5
3.11,7,5205.72,-1580.12,0,0.01
3.11,7,5205.72,-1580.12,0,0
3.1,7,5205.72,-1580.12,0,0
3.1,7,5205.72,-1580.12,0,0
3.1,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
2.99,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.1,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.1,7,5205.72,-1580.12,0,0
3.12,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.12,7,5205.72,-1580.12,0,0
3,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.12,7,5205.72,-1580.12,0,0
3,7,5205.72,-1580.12,0,0
3.09,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
2.99,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.11,7,5205.72,-1580.12,0,0
3.01,8,5205.72,-1580.12,0,0
2.84,8,5048.15,-1765.67,-180.84,-207.95
2.84,8,4856.71,-1974.79,-198.56,-205.82
2.99,8,4758.04,-1898.21,-86.9,94.62
2.99,8,4678.52,-1801.02,-79.6,97.48
2.99,8,4601.94,-1702.35,-80.73,98.49
2.99,8,4562.18,-1746.53,-100.39,-133.65
2.99,8,4547.46,-1786.29,-97.64,-131.38
2.99,5,4582.8,-1773.04,70.15,53.61
2.99,5,4545.98,-1821.63,-46.88,-58.69
2.99,5,4490.02,-1883.48,-55.62,-57.92
2.99,5,4569.54,-1793.65,90.7,103.83
2.99,5,4666.74,-1684.68,95.85,109.48
2.98,5,4613.72,-1743.58,-61.81,-65.56
2.99,5,4544.51,-1811.32,-71.51,-70.74
2.99,5,4532.73,-1740.64,-1.7,82.93
2.99,5,4532.73,-1661.12,-0.01,80.48
2.99,5,4532.73,-1699.41,-0,-45.41
2.99,5,4532.73,-1743.58,-0,-44.27
2.98,5,4532.73,-1801.02,-0,-59
2.99,5,4456.15,-1884.96,-76.52,-84.76
2.98,5,4531.26,-1814.27,88.84,84.26
2.98,5,4609.31,-1736.22,64.62,66.77
2.85,5,4545.98,-1873.17,-52.32,-202.45
2.82,5,4749.2,-2060.2,189.57,-112.23
2.99,6,4685.88,-2139.72,-76.76,-103.5
2.98,6,4778.66,-1948.28,90.71,219.8
2.98,6,4897.94,-1786.29,129.08,140.68
2.97,6,4993.66,-1641.97,59.55,156.77
2.94,6,5058.46,-1493.24,77.63,127.41
2.85,6,5129.14,-1444.64,25.36,45.97
3.09,7,5214.55,-1368.07,81.79,84.88
3.11,7,5214.55,-1368.07,0.68,0.71
3.1,7,5214.55,-1368.07,0,0.01
3.1,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.1,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.1,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
2.99,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3,7,5214.55,-1368.07,0,0
3.11,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.13,7,5214.55,-1368.07,0,0
3.12,7,5214.55,-1368.07,0,0
3.1,7,5214.55,-1368.07,0,0
3,7,5214.55,-1368.07,0,0
3,7,5214.55,-1368.07,0,0
2.86,8,5199.83,-1387.21,-38.4,-48.53
2.84,8,5177.74,-1494.71,-29.41,-123.13
3,8,5033.42,-1669.95,-105.93,-162.9
2.99,8,5129.14,-1778.93,89.86,-110.34
2.99,8,5232.22,-1893.79,100.51,-112.86
2.84,8,5336.78,-1976.26,102.59,-36.72
2.85,8,5291.13,-2054.31,-65.94,-101.94
2.99,8,5258.73,-2108.79,-92.02,-122.92
2.99,5,5283.77,-2176.53,-7.72,-66.91
2.99,5,5258.73,-2250.17,-9.26,-67.65
2.99,5,5269.04,-2304.65,21.91,-49.09
2.99,5,5301.44,-2354.72,30.6,-48.49
2.99,5,5320.58,-2376.81,-2.74,16.73
2.99,5,5320.58,-2341.47,-0.02,39.73
2.99,5,5320.58,-2332.63,-0,-18.94
2.99,5,5320.58,-2376.81,-0,-46.81
2.99,5,5320.58,-2381.23,-0,20
2.98,5,5320.58,-2337.05,-0,48.97
2.99,5,5335.31,-2284.04,32.14,63.97
2.99,5,5388.32,-2211.88,50.36,73.2
2.98,9,5416.3,-2141.19,6.05,71.61
2.84,9,5451.65,-2107.32,58.23,37.54
2.97,6,5383.9,-2195.68,-15.95,-22.57
2.95,6,5491.41,-2048.42,81.58,164.16
2.91,6,5529.69,-1929.13,26.18,119.46
3.11,7,5582.71,-1846.67,27.05,45.84
3.11,7,5582.71,-1846.67,0.2,0.34
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.08,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.11,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3.12,7,5582.71,-1846.67,0,0
3,7,5582.71,-1846.67,0,0
3.01,7,5582.71,-1846.67,0,0
3,7,5582.71,-1846.67,0,0
2.85,8,5472.26,-1979.2,-162.2,-190.98
2.85,8,5271.99,-2203.04,-197.36,-223.48
2.99,8,5155.65,-2191.26,-84,85.27
3,8,5076.13,-2095.54,-76.76,91.92
2.99,8,4992.19,-1998.35,-79.19,98.3
2.97,8,4911.19,-2035.16,-145.39,-160.44
2.85,8,4897.94,-2069.03,-64.9,-82.3
2.99,5,4881.74,-2092.6,40.09,60.07
2.99,5,4903.83,-2150.03,24.73,-61.75
2.99,5,4908.25,-2204.51,0.59,-49.03
2.98,5,4902.36,-2138.25,-1.26,62.41
2.98,5,4902.36,-2079.34,-0.01,58.92
2.99,5,4902.36,-2070.51,-0,1.28
2.99,5,4902.36,-2071.98,-0,-0.43
2.99,5,4887.63,-2117.63,-15.67,-49.49
2.99,5,4886.16,-2160.34,-0.22,-41.93
2.99,5,4886.16,-2210.4,-0,-44.1
2.98,5,4887.63,-2261.95,0.99,-48.31
2.99,5,4924.45,-2351.78,43.56,-92.75
2.99,5,4970.1,-2447.5,48.94,-96.06
2.84,9,4993.66,-2431.3,114.42,132.56
2.99,6,4917.08,-2521.13,-21.4,-22.58
2.98,6,5021.64,-2373.87,116.08,154.65
2.98,6,5151.23,-2241.33,128.91,132.21
2.94,6,5257.26,-2105.85,73.34,134.64
3.09,7,5327.94,-1996.87,78.04,117.05
3.11,7,5327.94,-1996.87,0.6,0.91
3.1,7,5327.94,-1996.87,0,0.01
3.1,7,5327.94,-1996.87,0,0
3.1,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.1,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.05,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.07,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.11,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3.12,7,5327.94,-1996.87,0,0
3,7,5327.94,-1996.87,0,0
3,7,5327.94,-1996.87,0,0
2.85,8,5188.05,-2152.97,-187.94,-201.74
2.85,8,4990.71,-2372.39,-196.78,-221.15
2.99,8,5046.67,-2428.35,79.16,-34.73
2.99,8,5092.33,-2466.64,8.88,-4.81
2.99,8,5092.33,-2454.86,0.07,10.51
2.99,8,5011.33,-2538.8,-134.16,-157.09
2.96,8,4971.57,-2590.34,-123.75,-150.36
2.99,5,4975.99,-2674.28,42.85,-77.55
2.99,5,5036.37,-2752.33,62.09,-76.99
2.99,5,5077.6,-2802.4,16.99,-3.52
2.99,5,5077.6,-2789.15,0.13,1.36
2.99,5,5073.18,-2802.4,-9.84,-33.82
2.99,5,5059.93,-2864.25,-2.8,-54.39
2.98,5,5059.93,-2921.68,-0.02,-53.77
2.99,5,5059.93,-2923.15,-0,-0.5
2.99,5,5059.93,-2905.48,-0,45.5
2.98,5,5059.93,-2828.91,-0,72.74
2.99,5,5059.93,-2755.27,-0,71.24
2.99,5,5059.93,-2690.48,-0,67.53
2.98,5,5054.04,-2681.64,-16,-32.24
2.98,5,4996.6,-2765.58,-48.51,-81.09
2.99,5,4978.93,-2811.23,28.34,3.31
2.84,5,4937.7,-2865.72,-116.8,-141.85
2.83,5,4743.31,-2640.41,-201.61,231.68
2.98,5,4700.61,-2699.32,-95.34,-121.52
2.84,9,4728.59,-2744.97,15.47,-23.56
2.98,9,4702.08,-2795.04,-85.19,-118.72
2.98,5,4684.41,-2750.86,-7.4,50.78
2.98,9,4696.19,-2761.17,1.21,-0.9
2.95,6,4738.9,-2649.25,69.95,189.95
2.98,6,4856.71,-2488.73,128.3,138.77
2.95,6,4980.41,-2359.14,110.84,120.97
2.84,6,5061.4,-2294.34,37.27,58.17
2.84,6,5059.93,-2220.71,-0.31,48.29
2.84,6,5059.93,-2170.64,-0.46,55.64
2.85,6,5059.93,-2141.19,-0.04,15.42
