BatteryLevel,State,DistanceL,DistanceR,SpeedLExp,SpeedRExp,SpeedLBuff,SpeedRBuff,OutputL,OutputR,ExpectedL,ExpectedR,stallCntL,stallCntR,stuckL,stuckR,freeCntL,freeCntR,maxStallL,maxStallR
3.11,0,61.85,53.01,91.23,78.23,-266.93,-238.83,-0.97,-0.97,-0.97,-0.97,3,3,0,0,0,0,0,0
3.12,0,58.9,50.07,69.94,59.34,-281.79,-252.13,-0.97,-0.97,-0.97,-0.97,3,3,0,0,0,0,0,0
3.13,0,55.96,47.12,59.28,50.01,-288.4,-259.77,-0.97,-0.97,-0.97,-0.97,3,3,0,0,0,0,0,0
3.16,0,51.54,44.18,41.83,34.85,-302.63,-259.4,-0.97,-0.97,-0.97,-0.97,3,3,0,0,0,0,0,0
3.14,0,48.6,41.23,28.11,22.96,-303.03,-274.17,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.16,0,45.65,38.29,14.31,11.32,-328.15,-285.35,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.19,0,41.23,35.34,-4.82,-7.23,-311.02,-296.88,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.2,0,38.29,32.4,-19.86,-21.88,-311.83,-297.65,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.21,0,35.34,29.45,-31.37,-33.29,-328.32,-313.4,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.21,0,32.4,26.51,-48.46,-49.26,-324.58,-309.82,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.21,0,29.45,23.56,-61.89,-61.93,-323.79,-309.07,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.21,0,26.51,20.62,-72.16,-71.33,-319.33,-304.82,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.22,0,23.56,17.67,-86.79,-84.71,-324.03,-294.57,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.22,0,19.14,14.73,-98.14,-94.87,-324.79,-295.26,-0.84,-0.84,-0.84,-0.84,4,4,0,0,0,0,0,0
3.22,0,17.67,13.25,-106.75,-102.59,-308.94,-279.52,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.22,0,14.73,8.84,-118.75,-113.5,-304.72,-289.48,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.22,0,11.78,7.36,-126.19,-120.26,-300.44,-281.28,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.21,0,8.84,2.95,-136.6,-129.86,-300.38,-285.36,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.22,0,5.89,1.47,-143.23,-135.88,-302.81,-287.67,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.21,0,2.95,-1.47,-150.87,-143.15,-295.56,-280.78,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.21,0,1.47,-4.42,-157.57,-151.13,-282.74,-282.74,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.21,0,-1.47,-5.89,-162.55,-154.79,-288.13,-272.97,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.21,0,-2.95,-8.84,-167.85,-160.47,-259.44,-273.85,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.22,0,-5.89,-11.78,-172.58,-165.71,-257.98,-272.31,-0.72,-0.72,-0.72,-0.72,5,5,0,0,0,0,0,0
3.22,0,-7.36,-13.25,-175.03,-168.51,-245.26,-259.69,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.21,0,-10.31,-16.2,-179.61,-174.51,-244.9,-259.31,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.21,0,-13.25,-19.14,-182.68,-178.26,-245.42,-259.85,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.21,0,-14.73,-20.62,-184.95,-181.59,-231.17,-245.62,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.22,0,-16.2,-22.09,-186.26,-183.76,-221.84,-236.63,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.22,0,-19.14,-25.03,-187.78,-186.85,-219.85,-234.51,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.22,0,-20.62,-26.51,-189.01,-188.99,-218.87,-218.87,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.22,0,-22.09,-29.45,-189.56,-190.83,-199.43,-230.11,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.22,0,-23.56,-30.93,-190.08,-192.33,-195.5,-225.58,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.22,0,-25.03,-32.4,-190.34,-193.37,-180.11,-210.13,-0.62,-0.62,-0.62,-0.62,6,6,1,1,0,0,0,0
3.22,0,-27.98,-33.87,-190.49,-193.97,-196.49,-196.49,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.2,0,-29.45,-35.34,-190.58,-194.06,-195.79,-195.79,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.21,0,-30.93,-36.82,-190.65,-193.97,-178.38,-178.38,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.2,0,-32.4,-39.76,-190.58,-193.88,-178.38,-192.9,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.21,0,-33.87,-39.76,-190.53,-193.41,-178.27,-178.27,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.21,0,-36.82,-42.71,-190.21,-192.34,-178.1,-180.56,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.21,0,-38.29,-44.18,-189.74,-191.33,-178.36,-178.36,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.22,0,-39.76,-45.65,-189.35,-190.28,-179.31,-164.37,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.22,0,-41.23,-47.12,-188.78,-189.09,-178.34,-163.47,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.22,0,-42.71,-48.6,-188.15,-188,-178.37,-163.51,-0.51,-0.51,-0.51,-0.51,7,7,1,1,0,0,0,0
3.22,0,-44.18,-50.07,-187.38,-186.94,-164.29,-164.29,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-45.65,-53.01,-186.34,-186.07,-153.69,-169.05,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-47.12,-54.49,-184.99,-185.18,-153.68,-169.05,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-48.6,-55.96,-183.89,-184.07,-150.36,-165.4,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-48.6,-57.43,-182.61,-183.53,-150.21,-165.23,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-50.07,-58.9,-180.3,-182.49,-135.21,-165.26,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-51.54,-58.9,-178.39,-181.22,-135.13,-150.14,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.21,0,-53.01,-60.38,-175.98,-179.84,-135.47,-150.52,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.21,0,-54.49,-63.32,-173.84,-178.69,-135.2,-165.25,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-54.49,-63.32,-171.22,-177.16,-120.39,-135.44,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.21,0,-55.96,-64.8,-168.17,-175.73,-123.79,-139.27,-0.41,-0.41,-0.41,-0.41,8,8,1,1,0,0,0,0
3.22,0,-55.96,-66.27,-165.06,-173.57,-105.03,-135.04,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.21,0,-57.43,-66.27,-161.42,-171.29,-90.33,-120.44,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.22,0,-57.43,-67.74,-157.92,-169.07,-90.08,-120.1,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.22,0,-57.43,-69.21,-153.47,-166.15,-74.8,-119.69,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.21,0,-58.9,-70.69,-150.37,-164.18,-75.68,-121.09,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.2,0,-58.9,-70.69,-146.69,-161.88,-75.09,-105.13,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.2,0,-58.9,-70.69,-144.42,-160.2,-60.55,-105.97,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.21,0,-60.38,-72.16,-138.61,-156.17,-59.34,-89,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.22,0,-60.38,-73.63,-135.49,-153.98,-59.44,-104.01,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.22,0,-60.38,-75.1,-129.01,-149.35,-44.65,-104.18,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.22,0,-60.38,-75.1,-128.16,-148.89,-44.45,-103.71,-0.31,-0.31,-0.31,-0.31,9,9,1,1,0,0,0,0
3.22,0,-60.38,-76.58,-123.07,-145.72,-29.45,-103.07,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-60.38,-76.58,-118.48,-142.9,-29.44,-88.32,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-60.38,-78.05,-114.97,-140.47,-29.4,-88.2,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-60.38,-79.52,-109.82,-137.26,-14.73,-88.35,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-61.85,-79.52,-105.59,-134.86,-29.43,-88.28,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.21,0,-61.85,-80.99,-102.61,-133.37,-30.91,-92.72,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-61.85,-82.47,-97.9,-131.08,-14.9,-104.27,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.21,0,-61.85,-82.47,-93.83,-129.17,-14.96,-89.76,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.21,0,-61.85,-83.94,-89.97,-127.69,-15.51,-93.08,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-61.85,-85.41,-86.3,-126.05,-15.3,-107.09,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-61.85,-85.41,-82.81,-124.45,-15.04,-90.24,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-61.85,-86.88,-79.49,-123.36,-15,-105.03,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-63.32,-88.36,-75.65,-122.09,-29.09,-101.81,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-63.32,-88.36,-75.18,-121.87,-28.82,-100.86,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-63.32,-89.83,-72.63,-120.85,-14.44,-101.07,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-63.32,-91.3,-69.77,-120.02,-14.44,-101.11,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-63.32,-92.78,-67.07,-119.12,-14.45,-101.15,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.21,0,-64.8,-92.78,-64.92,-118.24,-28.86,-101.01,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.21,0,-64.8,-94.25,-62.81,-117.37,-28.99,-101.47,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-66.27,-95.72,-61.76,-117.04,-43.3,-115.47,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-66.27,-97.19,-60.86,-116.4,-43.28,-115.42,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
3.22,0,-66.27,-97.19,-59.99,-115.92,-43.58,-101.69,-0.35,-0.39,-0.35,-0.39,9,9,1,1,1,1,0,0
